Epoch,Learner,Loss,Accuracy
0,0,1.5443453788757324,0.43959999084472656
0,1,1.5763410329818726,0.44760000705718994
0,2,1.5186148881912231,0.4627000093460083
0,3,1.5549176931381226,0.43549999594688416
0,4,1.519006371498108,0.4560000002384186
1,0,1.5313485860824585,0.4449999928474426
1,1,1.4714452028274536,0.46000000834465027
1,2,1.461085319519043,0.4749999940395355
1,3,1.5233768224716187,0.4449999928474426
1,4,1.4277865886688232,0.47999998927116394
2,0,1.4467110633850098,0.5199999809265137
2,1,1.390321969985962,0.5600000023841858
2,2,1.3635302782058716,0.5099999904632568
2,3,1.4336652755737305,0.5099999904632568
2,4,1.4767823219299316,0.5049999952316284
3,0,1.5923696756362915,0.41499999165534973
3,1,1.4506398439407349,0.47999998927116394
3,2,1.3990652561187744,0.4749999940395355
3,3,1.5472608804702759,0.46000000834465027
3,4,1.6072039604187012,0.4050000011920929
4,0,1.650625467300415,0.4099999964237213
4,1,1.6538825035095215,0.42500001192092896
4,2,1.70599365234375,0.38499999046325684
4,3,1.6572221517562866,0.4399999976158142
4,4,1.73590886592865,0.4099999964237213
5,0,1.6454178094863892,0.4300000071525574
5,1,1.6442058086395264,0.41999998688697815
5,2,1.6026971340179443,0.4449999928474426
5,3,1.4507828950881958,0.46000000834465027
5,4,1.6462128162384033,0.41499999165534973
6,0,1.503812313079834,0.5049999952316284
6,1,1.5601197481155396,0.46000000834465027
6,2,1.429408311843872,0.5249999761581421
6,3,1.4228187799453735,0.5099999904632568
6,4,1.4696779251098633,0.4650000035762787
7,0,1.6390085220336914,0.48500001430511475
7,1,1.4744572639465332,0.48500001430511475
7,2,1.53047776222229,0.48500001430511475
7,3,1.5831700563430786,0.49000000953674316
7,4,1.5494369268417358,0.4699999988079071
8,0,1.8417223691940308,0.4449999928474426
8,1,1.3988512754440308,0.5350000262260437
8,2,1.507073163986206,0.5099999904632568
8,3,1.5287725925445557,0.49000000953674316
8,4,1.4417692422866821,0.5199999809265137
9,0,1.6936160326004028,0.4749999940395355
9,1,1.6378848552703857,0.46000000834465027
9,2,1.5409921407699585,0.46000000834465027
9,3,1.7638976573944092,0.4350000023841858
9,4,1.5188745260238647,0.5099999904632568
10,0,1.5292145013809204,0.48500001430511475
10,1,1.4721438884735107,0.5199999809265137
10,2,1.4677810668945312,0.5049999952316284
10,3,1.329154372215271,0.5600000023841858
10,4,1.3611328601837158,0.5400000214576721
11,0,1.747227430343628,0.4699999988079071
11,1,1.577730417251587,0.5049999952316284
11,2,1.6052310466766357,0.5199999809265137
11,3,1.4523028135299683,0.49000000953674316
11,4,1.535713791847229,0.5099999904632568
12,0,1.5765032768249512,0.4399999976158142
12,1,1.6362076997756958,0.4699999988079071
12,2,1.6568357944488525,0.4449999928474426
12,3,1.7072943449020386,0.4300000071525574
12,4,1.571230173110962,0.47999998927116394
13,0,1.670762538909912,0.4699999988079071
13,1,1.5921874046325684,0.49000000953674316
13,2,1.4805939197540283,0.47999998927116394
13,3,1.5426506996154785,0.4950000047683716
13,4,1.6940363645553589,0.4650000035762787
14,0,1.8067543506622314,0.48500001430511475
14,1,1.7378661632537842,0.4699999988079071
14,2,1.6355639696121216,0.46000000834465027
14,3,1.7137460708618164,0.46000000834465027
14,4,1.7598876953125,0.4699999988079071
15,0,1.4685559272766113,0.5400000214576721
15,1,1.4184563159942627,0.5350000262260437
15,2,1.4130362272262573,0.5649999976158142
15,3,1.444878339767456,0.550000011920929
15,4,1.4228094816207886,0.574999988079071
16,0,1.7546629905700684,0.46000000834465027
16,1,1.662692904472351,0.4350000023841858
16,2,1.7421759366989136,0.4699999988079071
16,3,1.8012819290161133,0.4950000047683716
16,4,1.7348588705062866,0.42500001192092896
17,0,1.914128303527832,0.46000000834465027
17,1,1.7585344314575195,0.46000000834465027
17,2,1.861047387123108,0.49000000953674316
17,3,1.6292855739593506,0.4950000047683716
17,4,1.6463702917099,0.47999998927116394
18,0,1.853914499282837,0.4749999940395355
18,1,1.7062923908233643,0.48500001430511475
18,2,1.6187893152236938,0.5249999761581421
18,3,1.6282382011413574,0.5
18,4,1.609235405921936,0.49000000953674316
19,0,1.5673203468322754,0.5149999856948853
19,1,1.6303938627243042,0.5299999713897705
19,2,1.4916366338729858,0.5350000262260437
19,3,1.5318011045455933,0.5400000214576721
19,4,1.6635781526565552,0.5299999713897705
20,0,2.034912347793579,0.4399999976158142
20,1,1.7041822671890259,0.4650000035762787
20,2,1.7805798053741455,0.47999998927116394
20,3,1.8453478813171387,0.4399999976158142
20,4,1.8482263088226318,0.47999998927116394
21,0,1.5771325826644897,0.49000000953674316
21,1,1.6488823890686035,0.5149999856948853
21,2,1.6529028415679932,0.5
21,3,1.684219479560852,0.48500001430511475
21,4,1.6723883152008057,0.5450000166893005
22,0,1.5469372272491455,0.5149999856948853
22,1,1.6358692646026611,0.48500001430511475
22,2,1.566890001296997,0.48500001430511475
22,3,1.79655122756958,0.44999998807907104
22,4,1.718504786491394,0.4950000047683716
23,0,1.6900832653045654,0.5149999856948853
23,1,1.631615161895752,0.5299999713897705
23,2,1.7212616205215454,0.49000000953674316
23,3,1.6664448976516724,0.4950000047683716
23,4,1.6600253582000732,0.5350000262260437
24,0,1.765879511833191,0.5199999809265137
24,1,1.7465722560882568,0.5099999904632568
24,2,1.728541612625122,0.47999998927116394
24,3,1.7606045007705688,0.46000000834465027
